title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url,image_url
1993 Pinnacle #457 Derek Jeter RC Rookie YANKEES,$3.25,"Sold Feb 7, 2026",N,,,Y,N,$3.99,newyorksports33,New,https://www.ebay.com/itm/147128703456,https://i.ebayimg.com/images/g/1osAAeSwjs1pfnUR/s-l500.webp
Pinnacle 1993 1st Round Draft Pick Derek Jeter #457 Yankees Rookie Baseball Card,$9.96,"Sold Feb 7, 2026",N,,,N,N,$1.32,drixsportscards,New,https://www.ebay.com/itm/389584268141,https://i.ebayimg.com/images/g/aMwAAeSwiLRphX7f/s-l500.webp
1993 Pinnacle: #457 Derek Jeter DP RC NM-MT OR BETTER,$11.51,"Sold Feb 6, 2026",N,,,Y,N,$4.95,gregmorrismodern,New,https://www.ebay.com/itm/366155081235,https://i.ebayimg.com/images/g/iYcAAeSwLnxpeRDo/s-l500.webp
Derek Jeter Lot of 4 Pinnacle Rookie Cards #457,$31.00,"Sold Feb 6, 2026",N,,,Y,N,$5.07,austin8,New,https://www.ebay.com/itm/137004436463,https://i.ebayimg.com/images/g/qsYAAeSwu2Rpf2EV/s-l500.webp
1993 Pinnacle #457 Derek Jeter RC ........SGC....9 MINT,$29.00,"Sold Feb 6, 2026",Y,SGC,9,Y,N,$0.00,10plus10,New,https://www.ebay.com/itm/277663160620,https://i.ebayimg.com/images/g/mssAAeSwW9VpfAVD/s-l500.webp
1993 Derek Jeter Pinnacle 457 Rookie Card,$34.99,"Sold Feb 5, 2026",N,,,N,Y,$7.95,jimmybscards,New,https://www.ebay.com/itm/336373722407,https://i.ebayimg.com/images/g/FS4AAeSwYHZpWaCy/s-l500.webp
1993 PINNACLE #457 DEREK JETER ROOKIE RC CLEAN Card,$29.99,"Sold Feb 5, 2026",N,,,N,Y,$5.89,nanasdugout,New,https://www.ebay.com/itm/406663645959,https://i.ebayimg.com/images/g/uokAAeSwm71pTwHt/s-l500.webp
1993 Pinnacle #457 Derek Jeter RC PSA 9,$69.00,"Sold Feb 5, 2026",Y,PSA,9,N,N,$5.30,rustingbolts,New,https://www.ebay.com/itm/314838054042,https://i.ebayimg.com/images/g/jEEAAOSw4~JlEvfa/s-l500.webp
1993 Pinnacle #457 - Derek Jeter RC Yankees,$5.00,"Sold Feb 5, 2026",N,,,N,N,$1.32,houmo-150,New,https://www.ebay.com/itm/397572638661,https://i.ebayimg.com/images/g/fGcAAeSwdcZphCmV/s-l500.webp
1993 Pinnacle #457 Derek Jeter RC Rookie YANKEES,$9.50,"Sold Feb 4, 2026",N,,,Y,N,$5.75,hoodyscollectibles,New,https://www.ebay.com/itm/136994046054,https://i.ebayimg.com/images/g/D0IAAeSwKJlpesIZ/s-l500.webp
1993 Pinnacle Derek Jeter 457 PSA 9,$67.49,"Sold Feb 4, 2026",Y,PSA,9,N,N,$0.00,duffy0319845,New,https://www.ebay.com/itm/336359442243,https://i.ebayimg.com/images/g/wroAAeSwx~1pTHdu/s-l500.webp
1993 PINNACLE DEREK JETER #457 NY YANKEES NM-MT RC ROOKIE,$17.50,"Sold Feb 4, 2026",N,,,N,N,$1.35,ct_trading_card_connection_2005,New,https://www.ebay.com/itm/325934909907,https://i.ebayimg.com/images/g/5I4AAOSwC7FlgaN8/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) PSA 9 Mint,$52.55,"Sold Feb 4, 2026",Y,PSA,9,Y,N,$5.99,pappas8622,New,https://www.ebay.com/itm/188002488343,https://i.ebayimg.com/images/g/LdUAAeSwU~Bpelmm/s-l500.webp
1993 Pinnacle Derek Jeter 457 PSA 9,$67.49,"Sold Feb 4, 2026",Y,PSA,9,N,N,$0.00,duffy0319845,New,https://www.ebay.com/itm/336359435798,https://i.ebayimg.com/images/g/pHEAAeSw4cVpTHYO/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$610.00,"Sold Feb 4, 2026",N,,,Y,N,$5.29,de-61490266,New,https://www.ebay.com/itm/406647304277,https://i.ebayimg.com/images/g/x4wAAeSwjrhpehsI/s-l500.webp
1993 PINNACLE #457 Derek Jeter Rookie Card PSA 9 MINT New York Yankees HOF,$59.99,"Sold Feb 3, 2026",Y,PSA,9,N,N,$5.99,taga6253,New,https://www.ebay.com/itm/227186475849,https://i.ebayimg.com/images/g/DgwAAeSw9aBpdAnT/s-l500.webp
1993 Pinnacle #457 Derek Jeter BASEBALL New York Yankees CSG 8.5,$20.00,"Sold Feb 3, 2026",Y,CSG,8.5,N,N,$4.99,dreamzsportscards,New,https://www.ebay.com/itm/376768931933,https://i.ebayimg.com/images/g/yXUAAeSw6whpNxts/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$4.25,"Sold Feb 3, 2026",N,,,Y,N,$1.32,gotemdealz,New,https://www.ebay.com/itm/287104106236,https://i.ebayimg.com/images/g/QNgAAeSwcsxpeOyZ/s-l500.webp
1993 Pinnacle #457 Derek Jeter New York Yankees RC Rookie HOF PSA 9 MINT,$54.00,"Sold Feb 2, 2026",Y,PSA,9,Y,N,$5.50,probstein123,New,https://www.ebay.com/itm/389542084075,https://i.ebayimg.com/images/g/WCoAAeSwhd9pd61~/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.00,"Sold Feb 1, 2026",N,,,N,Y,$1.32,rytes1545,New,https://www.ebay.com/itm/317830410135,https://i.ebayimg.com/images/g/dRYAAeSwashpf~sH/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$4.99,"Sold Feb 1, 2026",N,,,N,N,$1.32,goatcards334,New,https://www.ebay.com/itm/376921443143,https://i.ebayimg.com/images/g/RZIAAeSwzXFpf0dY/s-l500.webp
1993 Pinnacle Baseball #457 Derek Jeter Rookie RC,$6.99,"Sold Feb 1, 2026",N,,,N,N,$1.32,jennhandric_0,New,https://www.ebay.com/itm/389562191787,https://i.ebayimg.com/images/g/WrcAAeSwIkZpflpM/s-l500.webp
1993 Pinnacle #457 Derek Jeter RC,$19.99,"Sold Jan 31, 2026",N,,,N,N,$2.95,wiser,New,https://www.ebay.com/itm/126784610214,https://i.ebayimg.com/images/g/hrkAAOSwOgRnOl7j/s-l500.webp
1993 Pinnacle Derek Jeter Rookie #457 BGS 9.5 GEM MINT 💎 10 Centering,$425.00,"Sold Jan 31, 2026",Y,BGS,9.5,N,Y,$0.00,sticks_and_slabs,New,https://www.ebay.com/itm/286868570408,https://i.ebayimg.com/images/g/hHkAAeSw~ado6GPH/s-l500.webp
DEREK JETER 1993 Pinnacle #457 Rookie RC,$25.49,"Sold Jan 31, 2026",N,,,N,N,$0.00,raynorshine34,New,https://www.ebay.com/itm/267125344864,https://i.ebayimg.com/images/g/UDwAAOSwQPtnhwrU/s-l500.webp
1993 Pinnacle #457 Derek Jeter New York Yankees Rookie Rc 1st Round Draft Pick,$14.84,"Sold Jan 31, 2026",N,,,N,N,$0.74,continuumplay,New,https://www.ebay.com/itm/406606089242,https://i.ebayimg.com/images/g/Q0IAAeSwFHhpap-Y/s-l500.webp
1993 Derek Jeter Pinnacle #457 1st Round Draft Pick,$12.99,"Sold Jan 31, 2026",N,,,N,N,$5.00,hit620fire732,New,https://www.ebay.com/itm/146696735758,https://i.ebayimg.com/images/g/i9kAAeSw-W5obT8H/s-l500.webp
Derek Jeter 1993 Pinnacle #457 Rookie New York Yankees,$14.99,"Sold Jan 31, 2026",N,,,N,Y,$1.32,edge-6323,New,https://www.ebay.com/itm/358163440256,https://i.ebayimg.com/images/g/LjcAAeSw8A5peXS8/s-l500.webp
1993 Pinnacle Derek Jeter First Round Draft Pick #457,$4.01,"Sold Jan 31, 2026",N,,,Y,N,$12.13,shut-andre,New,https://www.ebay.com/itm/267556017605,https://i.ebayimg.com/images/g/SOIAAeSwVvNpdQLv/s-l500.webp
1993 Pinnacle #457 Derek Jeter New York Yankees RC Rookie HOF BGS 9.5,$274.99,"Sold Jan 30, 2026",Y,BGS,9.5,N,Y,$0.00,ozarkmountaincollectibles,New,https://www.ebay.com/itm/277561144840,https://i.ebayimg.com/images/g/b-oAAeSwHb5pNPu1/s-l500.webp
1993 Pinnacle #457 Derek Jeter ROOKIE Yankees,$9.99,"Sold Jan 30, 2026",N,,,N,N,$1.50,dugan1,New,https://www.ebay.com/itm/297960310140,https://i.ebayimg.com/images/g/iHsAAeSwWyNo8xZQ/s-l500.webp
Derek Jeter 1993 Pinnacle #457 lot of 2 | 07 | BB,$14.00,"Sold Jan 30, 2026",N,,,N,N,$1.00,ukwed92,New,https://www.ebay.com/itm/236559431260,https://i.ebayimg.com/images/g/DGwAAeSwUzJpVqS~/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$24.74,"Sold Jan 29, 2026",N,,,N,Y,$0.00,blueridgecardshop,New,https://www.ebay.com/itm/257335835662,https://i.ebayimg.com/images/g/LU4AAeSwT7ppe-be/s-l500.webp
1993 Pinnacle Baseball #457 Derek Jeter Rookie RC,$8.94,"Sold Jan 29, 2026",N,,,Y,N,$5.00,tntnorthnj,New,https://www.ebay.com/itm/366142011854,https://i.ebayimg.com/images/g/abgAAeSw6B9pcb5V/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$8.19,"Sold Jan 28, 2026",N,,,N,N,$1.32,rytes1545,New,https://www.ebay.com/itm/317807272425,https://i.ebayimg.com/images/g/bIUAAeSwgsVpeCvN/s-l500.webp
1993 Pinnacle Derek Jeter Rookie RC #457 Yankees,$14.06,"Sold Jan 28, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/376884108216,https://i.ebayimg.com/images/g/qU4AAeSwaxNpcRij/s-l500.webp
1993 Pinnacle Derek Jeter 1st Round Draft Pick #457 (RC),$19.99,"Sold Jan 28, 2026",N,,,N,Y,$1.32,yncera8_2012,New,https://www.ebay.com/itm/115931771169,https://i.ebayimg.com/images/g/A3wAAOSwyvFlG8Bm/s-l500.webp
1993 Pinnacle Derek Jeter RC #457 Yankees,$12.99,"Sold Jan 27, 2026",N,,,N,Y,$0.00,diggzys,New,https://www.ebay.com/itm/389547691857,https://i.ebayimg.com/images/g/SZ4AAeSwO0RpeV8u/s-l500.webp
1993 Pinnacle 1st Round Draft Pick Derek Jeter #457 (RC) Corners Not Perfect.,$10.50,"Sold Jan 27, 2026",N,,,Y,N,$1.95,ecwcaps,New,https://www.ebay.com/itm/306726242712,https://i.ebayimg.com/images/g/5DsAAeSw~gBpcuMK/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.75,"Sold Jan 27, 2026",N,,,N,N,$1.32,bobo_baggins_bargains,New,https://www.ebay.com/itm/236602284648,https://i.ebayimg.com/images/g/qvwAAeSwBk1pd4a6/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$230.12,"Sold Jan 27, 2026",N,,,N,N,$5.29,skins20,New,https://www.ebay.com/itm/397509148373,https://i.ebayimg.com/images/g/qKgAAeSwURlpRMQ5/s-l500.webp
1993 Pinnacle #457 Derek Jeter RC Rookie YANKEES HOF,$10.38,"Sold Jan 26, 2026",N,,,Y,N,$5.75,hoodyscollectibles,New,https://www.ebay.com/itm/136956206568,https://i.ebayimg.com/images/g/pzIAAeSw28NpawYh/s-l500.webp
1993 PINNACLE DEREK JETER ROOKIE CARD CSG MINT 9 (011),$19.97,"Sold Jan 26, 2026",Y,CSG,9,Y,N,$5.99,bbcforu,New,https://www.ebay.com/itm/187969113350,https://i.ebayimg.com/images/g/5V4AAeSwWvdpOJ1u/s-l500.webp
1993 PINNACLE #457 DEREK JETER ROOKIE RC PSA 10,$609.50,"Sold Jan 26, 2026",Y,PSA,10,Y,N,$5.99,psa,New,https://www.ebay.com/itm/306718722556,https://i.ebayimg.com/images/g/tREAAeSwySZpbZFX/s-l500.webp
1993 PINNACLE Derek Jeter Mint RC #457 PSA 9,$62.95,"Sold Jan 26, 2026",Y,PSA,9,N,N,$0.00,bourbonbeltcards,New,https://www.ebay.com/itm/168079376399,https://i.ebayimg.com/images/g/WxMAAeSw0RxpZkPS/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$11.50,"Sold Jan 26, 2026",N,,,Y,N,$0.74,sportscards2000,New,https://www.ebay.com/itm/168094755600,https://i.ebayimg.com/images/g/I6UAAeSwuWxoyuCB/s-l500.webp
Derek Jeter 1993 Pinnacle Baseball Card #457 ROOKIE RC SHARP Yankees The Captain,$10.27,"Sold Jan 25, 2026",N,,,Y,N,$1.25,cardsandcollectibles03,New,https://www.ebay.com/itm/406621933145,https://i.ebayimg.com/images/g/MGoAAeSwivJpcDIA/s-l500.webp
1993 Score: #457 Derek Jeter RC EX-EXMINT,$7.00,"Sold Jan 25, 2026",N,,,Y,N,$4.95,gregmorrismodern,New,https://www.ebay.com/itm/366127351766,https://i.ebayimg.com/images/g/BA0AAeSwIwVpaS-X/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) MINT+,$10.99,"Sold Jan 26, 2026",N,,,N,Y,$1.75,z3tonyrd,New,https://www.ebay.com/itm/146954029993,https://i.ebayimg.com/images/g/ctgAAeSwAehpEiKe/s-l500.webp
1993 Score- Pinnacle: 1st Round Draft Pick Derek Jeter Card #457,$4.00,"Sold Jan 25, 2026",N,,,Y,N,$1.32,kopycinski_cards,New,https://www.ebay.com/itm/168092541885,https://i.ebayimg.com/images/g/ePIAAeSwIRdpbTgm/s-l500.webp
1993 Pinnacle Derek Jeter PSA 9,$60.00,"Sold Jan 25, 2026",Y,PSA,9,N,Y,$0.00,jimscorktownvintage,New,https://www.ebay.com/itm/177807221440,https://i.ebayimg.com/images/g/U~wAAeSw~gBpdkPQ/s-l500.webp
Derek Jeter 1993 Score Pinnacle ROOKIE #457 New York Yankees,$10.00,"Sold Jan 25, 2026",N,,,N,N,$0.00,carpe2394,New,https://www.ebay.com/itm/257317436745,https://i.ebayimg.com/images/g/dOIAAeSwyo1pbmmO/s-l500.webp
DEREK JETER 1993 Score Pinnacle 1st ROOKIE Card #457 NY Yankees HOF MINT RC,$9.95,"Sold Jan 24, 2026",N,,,N,N,$0.74,jpassey,New,https://www.ebay.com/itm/326969294113,https://i.ebayimg.com/images/g/TckAAeSwc91pdT2t/s-l500.webp
1993 Score: #457 Derek Jeter RC EX-EXMINT,$3.25,"Sold Jan 24, 2026",N,,,Y,N,$4.95,gregmorrismodern,New,https://www.ebay.com/itm/366124628216,https://i.ebayimg.com/images/g/xLgAAeSwhodpZ94D/s-l500.webp
1993 Pinnacle #457 Derek Jeter ex-exmt,$5.50,"Sold Jan 24, 2026",N,,,Y,N,$0.74,mlcarlan2012,New,https://www.ebay.com/itm/287082559263,https://i.ebayimg.com/images/g/5KgAAeSw8TNpas7E/s-l500.webp
1993 Pinnacle #457 Derek Jeter Yankees RC Rookie HOF PSA 8 NM-MT,$22.50,"Sold Jan 23, 2026",Y,PSA,8,Y,N,$5.95,coresclassics6t25,New,https://www.ebay.com/itm/317772186802,https://i.ebayimg.com/images/g/0qoAAeSwYIppYUym/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$7.00,"Sold Jan 23, 2026",N,,,Y,N,$1.32,collectablecardsxothercoolstuff,New,https://www.ebay.com/itm/366129972147,https://i.ebayimg.com/images/g/FK0AAeSwtA9paqRw/s-l500.webp
1993 Pinnacle 1st Round Draft Pick Derek Jeter #457 (RC),$9.99,"Sold Jan 23, 2026",N,,,N,N,$1.32,hu923190,New,https://www.ebay.com/itm/306710749554,https://i.ebayimg.com/images/g/G6kAAeSwA11pZ8hX/s-l500.webp
1993 Pinnacle Derek Jeter #457 PSA 10 GEM MINT Rookie Card HOF Yankees,$655.99,"Sold Jan 22, 2026",Y,PSA,10,Y,N,$6.00,toprightcollectibles,New,https://www.ebay.com/itm/205994798514,https://i.ebayimg.com/images/g/Mx0AAeSwR2lpZa8o/s-l500.webp
1993 Pinnacle Baseball #457 Derek Jeter Rookie RC,$8.50,"Sold Jan 22, 2026",N,,,Y,N,$5.00,tntnorthnj,New,https://www.ebay.com/itm/376860278613,https://i.ebayimg.com/images/g/yloAAeSwAF9pZdnj/s-l500.webp
1993 Pinnacle 1st Round Draft Pick Derek Jeter #457 HOF 3ud,$9.16,"Sold Jan 21, 2026",N,,,N,N,$2.99,comc_consignment,New,https://www.ebay.com/itm/336371145609,https://i.ebayimg.com/images/g/mNUAAeSwo~RpV0a8/s-l500.webp
1993 Pinnacle Derek Jeter RC 1st Round Draft Picks Yankees #457,$3.25,"Sold Jan 21, 2026",N,,,Y,N,$5.99,5_star_cards,New,https://www.ebay.com/itm/257308908747,https://i.ebayimg.com/images/g/-jMAAeSwOvlpZ-4R/s-l500.webp
1993 Pinnacle Derek Jeter Rookie RC #457 Yankees PSA 8,$28.51,"Sold Jan 21, 2026",Y,PSA,8,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127627994921,https://i.ebayimg.com/images/g/K14AAeSwrBhpao9-/s-l500.webp
1993 Pinnacle Derek Jeter PSA 8 #457,$26.99,"Sold Jan 21, 2026",Y,PSA,8,N,N,$5.89,dyku-2708,New,https://www.ebay.com/itm/168049981207,https://i.ebayimg.com/images/g/Ua0AAeSwfOJpMh6e/s-l500.webp
Derek Jeter PSA Lot - 1993 Topps #98 93 Pinnacle #457 + 2 Rookie Cards Mint,$75.00,"Sold Jan 21, 2026",Y,PSA,2,N,N,$7.95,j_lcollectibles,New,https://www.ebay.com/itm/177791576036,https://i.ebayimg.com/images/g/sbUAAeSw0OFocN~M/s-l500.webp
1993 Pinnacle #457 Derek Jeter BASEBALL New York Yankees,$15.00,"Sold Jan 20, 2026",N,,,N,N,$0.00,dellcards,New,https://www.ebay.com/itm/197840427229,https://i.ebayimg.com/images/g/TwkAAeSwV9NpDxff/s-l500.webp
1993 Pinnacle #457 Derek Jeter *PSA 6 EX-MT* Cert.#48865563 Baseball Card,$10.00,"Sold Jan 20, 2026",Y,PSA,6,N,N,$6.00,rwgspan,New,https://www.ebay.com/itm/114763568760,https://i.ebayimg.com/images/g/ffoAAOSwuWVgdHWG/s-l500.webp
1993 Pinnacle #457 Derek Jeter Rookie Card HOF. PSA 8 NM-MT,$25.00,"Sold Jan 20, 2026",Y,PSA,8,N,N,$4.85,firstmag,New,https://www.ebay.com/itm/167484765326,https://i.ebayimg.com/images/g/xxsAAeSwOTBoEXkZ/s-l500.webp
1993 Pinnacle #457 Derek Jeter New York Yankees 1st Round Draft,$4.01,"Sold Jan 20, 2026",N,,,Y,N,$8.74,ryhune,New,https://www.ebay.com/itm/326954662495,https://i.ebayimg.com/images/g/saQAAeSwkZZpZtl5/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) PSA 9 Mint,$50.06,"Sold Jan 20, 2026",Y,PSA,9,Y,N,$5.99,pappas8622,New,https://www.ebay.com/itm/187949724716,https://i.ebayimg.com/images/g/EesAAeSwM7RpZuD1/s-l500.webp
DEREK JETER 1993 PINNACLE CARD #457,$6.50,"Sold Jan 20, 2026",N,,,Y,N,$2.00,jiggster15,New,https://www.ebay.com/itm/187948427335,https://i.ebayimg.com/images/g/Ag0AAeSwknRpZma0/s-l500.webp
Derek Jeter 1993 Score ROOKIE #457 New York Yankees,$8.00,"Sold Jan 20, 2026",N,,,N,Y,$1.50,kardman11,New,https://www.ebay.com/itm/127612414074,https://i.ebayimg.com/images/g/23EAAeSwl29pYDSE/s-l500.webp
1993 Pinnacle 1st Round Draft Pick Derek Jeter #457 Rookie RC HOF,$11.99,"Sold Jan 19, 2026",N,,,N,N,$1.32,luckettslion,New,https://www.ebay.com/itm/197824117295,https://i.ebayimg.com/images/g/L3wAAeSwMYBpB3R5/s-l500.webp
1993 Pinnacle Derek Jeter Rookie Draft Pick! PSA 9! New York Yankees! #457,$50.00,"Sold Jan 19, 2026",Y,PSA,9,N,N,$7.95,thewolfof-32,New,https://www.ebay.com/itm/136960183514,https://i.ebayimg.com/images/g/80cAAeSwm6VpbTop/s-l500.webp
DEREK JETER Oddball Insert & Regular issue YANKEES Baseball YOU CHOOSE,$1.00,"Sold Jan 19, 2026",N,,,N,N,$1.25,thogalas-0,New,https://www.ebay.com/itm/353713709816,https://i.ebayimg.com/images/g/7HcAAOSwXPJhYEpy/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$8.99,"Sold Jan 18, 2026",N,,,N,N,$0.00,jbeasley4205,New,https://www.ebay.com/itm/277657921628,https://i.ebayimg.com/images/g/wCkAAeSwy8VpbVj4/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.97,"Sold Jan 18, 2026",N,,,N,Y,$1.32,grasscat_37,New,https://www.ebay.com/itm/366133672953,https://i.ebayimg.com/images/g/yBUAAeSwJaZpbQ0K/s-l500.webp
1993 Pinnacle 1st Round Draft Pick Derek Jeter #457 Baseball Card,$12.88,"Sold Jan 18, 2026",N,,,N,Y,$0.00,gargal68,New,https://www.ebay.com/itm/366031453670,https://i.ebayimg.com/images/g/MqAAAeSwtGxpLcSf/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$10.50,"Sold Jan 18, 2026",N,,,Y,N,$1.32,smittyc-26,New,https://www.ebay.com/itm/397491697455,https://i.ebayimg.com/images/g/jkIAAeSwZbFpZngg/s-l500.webp
1993 PINNACLE #457 DEREK JETER ROOKIE RC PSA 7,$15.11,"Sold Jan 17, 2026",Y,PSA,7,Y,N,$5.99,psa,New,https://www.ebay.com/itm/116973928874,https://i.ebayimg.com/images/g/CjgAAeSwBU9pYQ-b/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$4.99,"Sold Jan 17, 2026",N,,,N,N,$0.00,jbeasley4205,New,https://www.ebay.com/itm/287081127123,https://i.ebayimg.com/images/g/1AoAAeSwJaZpa0SA/s-l500.webp
1993 Pinnacle Derek Jeter PSA 6 #457,$12.50,"Sold Jan 17, 2026",Y,PSA,6,N,N,$4.85,firstmag,New,https://www.ebay.com/itm/167484730983,https://i.ebayimg.com/images/g/sZEAAeSwHztoEXLl/s-l500.webp
1993 Pinnacle #457 Derek Jeter Rookie RC New York Yankees (HOF) PSA 9 MINT,$59.99,"Sold Jan 17, 2026",Y,PSA,9,N,N,$4.50,metrowax,New,https://www.ebay.com/itm/236538101637,https://i.ebayimg.com/images/g/dcoAAeSwuEVpR0Ha/s-l500.webp
1993 Pinnacle 1st Round Draft Pick Rookie Derek Jeter - New York Yankees #457,$10.00,"Sold Jan 17, 2026",N,,,N,N,$1.32,izapot0,New,https://www.ebay.com/itm/147097427175,https://i.ebayimg.com/images/g/I1AAAeSwiE5parmP/s-l500.webp
